1858.47 0.0353512 0.0103153 2.76439 0 0 2.24453
1868.47 0.0467176 0.0162388 2.9776 0 0 2.03163
1878.47 0.036495 0.0123847 3.19197 0 0 2.3371
1888.47 0.0232139 0.00815666 3.40752 0 0 2.20482
1898.47 0.0234676 0.00645478 3.62422 0 0 1.93333
1908.47 0.0180193 0.00699584 3.84209 0 0 2.08744
1918.47 0.0176398 0.00448471 4.06111 0 0 1.97502
1928.47 0.0173817 0.00521932 4.28131 0 0 2.17713
1938.47 0.0224455 0.00628749 4.50267 0 0 1.80005
1948.47 0.0288184 0.00850588 4.72521 0 0 2.34932
1958.47 0.0499746 0.0138178 4.9489 0 0 1.93935
1968.47 0.0407251 0.011038 5.17375 0 0 1.86171
1978.47 0.0468728 0.0160878 5.39977 0 0 1.98353
1988.47 0.0756496 0.0212333 5.62696 0 0 2.41953
1998.47 0.107837 0.0390836 5.8553 0 0 2.48162
2008.47 0.0685936 0.0182907 6.08481 0 0 2.89342
2018.47 0.0793873 0.024387 6.31549 0 0 2.99774
2028.47 0.0878396 0.0333699 6.54734 0 0 2.98934
2038.47 0.144781 0.0445995 6.78034 0 0 0.884454
2048.47 0.0983523 0.0313656 7.01451 0 0 0.908328
2058.47 0.160251 0.04081 7.24985 0 0 1.40227
2068.47 0.117098 0.0324827 7.48634 0 0 1.86612
2078.47 0.0898297 0.0232701 7.724 0 0 1.89197
2088.47 0.0449471 0.0134473 7.96283 0 0 1.71335
2098.47 0.013804 0.00631864 8.20282 0 0 1.75511
2108.47 0.0170974 0.00498911 8.44399 0 0 1.42766
2118.47 0.027837 0.00794914 8.6863 0 0 1.43648
2128.47 0.031959 0.00829459 8.92978 0 0 1.50506
2138.47 0.0183434 0.00697088 9.17444 0 0 1.40542
2148.47 0.0124734 0.00434062 9.42024 0 0 1.4812
2158.47 0.0153734 0.00604769 9.66722 0 0 1.68318
2168.47 0.0291469 0.00852708 9.91538 0 0 1.49885
2178.47 0.0347413 0.0114627 10.1647 0 0 1.60667
2188.47 0.0282227 0.00902266 10.4151 0 0 1.51394
2198.47 0.0272197 0.00918612 10.6668 0 0 1.79302
2208.47 0.0243393 0.00813302 10.9196 0 0 1.5971
2218.47 0.0212223 0.00660377 11.1736 0 0 1.50342
2228.47 0.0174101 0.00652676 11.4287 0 0 1.581
2238.47 0.0161639 0.0055138 11.685 0 0 1.26009
2248.47 0.0156647 0.00539405 11.9424 0 0 1.14103
2258.47 0.0148818 0.00517256 12.2011 0 0 1.02816
2268.47 0.0129022 0.00509403 12.4608 0 0 1.04905
2278.47 0.0123289 0.00394132 12.7218 0 0 1.09007
2288.47 0.0102616 0.00413041 12.9839 0 0 1.14919
2298.47 0.0108776 0.00321898 13.2472 0 0 1.00526
2308.47 0.0115143 0.00306074 13.5116 0 0 0.93911
2318.47 0.012338 0.00424346 13.7772 0 0 1.07035
2328.47 0.0145865 0.00418084 14.044 0 0 1.15804
2338.47 0.0162032 0.00524636 14.312 0 0 1.10103
2348.47 0.0325545 0.00940448 14.5811 0 0 1.20354
2358.47 0.0393479 0.0130505 14.8513 0 0 1.21918
2368.47 0.0254884 0.00940705 15.1228 0 0 1.13259
2378.47 0.0246031 0.00659901 15.3953 0 0 1.08993
2388.47 0.02136 0.00673313 15.6691 0 0 1.18899
2398.47 0.0165456 0.00475079 15.944 0 0 1.2099
2408.47 0.0149697 0.00401896 16.2201 0 0 1.08851
2418.47 0.0138615 0.00409453 16.4974 0 0 1.17445
2428.47 0.0122194 0.00382315 16.7758 0 0 1.08154
2438.47 0.0128166 0.00401668 17.0554 0 0 0.893854
2448.47 0.0119944 0.00364915 17.3361 0 0 0.825451
2458.47 0.0115502 0.00352852 17.618 0 0 0.89855
2468.47 0.0117917 0.00421003 17.9011 0 0 0.835888
2478.47 0.0115087 0.00340593 18.1854 0 0 0.836327
2488.47 0.0138532 0.00380191 18.4708 0 0 0.815198
2498.47 0.0182134 0.00541275 18.7573 0 0 0.828372
2508.47 0.0165788 0.00590258 19.0451 0 0 0.819909
2518.47 0.0179471 0.00605278 19.3339 0 0 0.862745
2528.47 0.0212225 0.00546462 19.624 0 0 0.831318
2538.47 0.0220611 0.00661693 19.9152 0 0 0.799972
2548.47 0.0239818 0.00762152 20.2076 0 0 0.801041
2558.47 0.0176095 0.0053617 20.5012 0 0 0.797269
2568.47 0.0170225 0.00508261 20.7959 0 0 0.820044
2578.47 0.0233669 0.0074169 21.0918 0 0 0.815246
2588.47 0.0235907 0.00738234 21.3888 0 0 0.843982
2598.47 0.0182424 0.00499519 21.687 0 0 0.811528
2608.47 0.0176204 0.00428918 21.9864 0 0 0.794302
2618.47 0.0112332 0.00335632 22.2869 0 0 0.822479
2628.47 0.00966106 0.00275389 22.5887 0 0 0.879858
2638.47 0.00820353 0.00243907 22.8915 0 0 0.868733
2648.47 0.00799396 0.00246352 23.1956 0 0 0.801441
2658.47 0.00972771 0.00265206 23.5007 0 0 0.803382
2668.47 0.0103321 0.00302391 23.8071 0 0 0.852989
2678.47 0.0108344 0.00335652 24.1146 0 0 0.804729
2688.47 0.00936975 0.00288273 24.4234 0 0 0.812674
2698.47 0.00752911 0.00224353 24.7322 0 0 0.799561
2708.47 0.00881108 0.00224484 25.041 0 0 0.852739
2718.47 0.0164717 0.00441521 25.3498 0 0 0.816707
2728.47 0.0367198 0.0107343 25.6586 0 0 0.851871
2738.47 0.0747628 0.0194602 25.9674 0 0 0.798207
2748.47 0.0954679 0.0288471 26.2762 0 0 0.880552
2758.47 0.112455 0.0320057 26.585 0 0 0.849777
2768.47 0.129827 0.0352795 26.8938 0 0 0.925974
2778.47 0.152662 0.0594407 27.2026 0 0 0.797037
2788.47 0.136825 396.841 27.5114 0 0 0.789591
2798.47 0.114555 1124.79 27.8202 0 0 0.797814
